Volume ( ^3),Surface ( ^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. ( ),SD dist. to surf. ( ),Median dist. to surf. ( ),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
6,32,6,6,1530,255,0,255,255,255,348.833,301.667,17.833,1.485,0.868,1.289,348.833,301.667,17.833,347,300,17,5,4,2
4,18,4,4,1020,255,0,255,255,255,340.500,305.000,17.000,0.809,0.357,0.809,340.500,305.000,17.000,340,304,17,2,3,1
1,6,1,1,255,255,0,255,255,255,285.000,305.000,17.000,0.000,0.000,0.000,285.000,305.000,17.000,285,305,17,1,1,1
1,6,1,1,255,255,0,255,255,255,345.000,306.000,17.000,0.000,0.000,0.000,345.000,306.000,17.000,345,306,17,1,1,1
12,56,12,12,3060,255,0,255,255,255,346.250,309.417,19.000,1.875,0.797,1.629,346.250,309.417,19.000,345,307,17,4,5,5
2,10,2,2,510,255,0,255,255,255,399.000,313.500,17.000,0.500,0.000,0.500,399.000,313.500,17.000,399,313,17,1,2,1
5,22,5,5,1275,255,0,255,255,255,340.800,315.200,18.000,0.802,0.309,0.825,340.800,315.200,18.000,340,315,17,2,2,3
3,14,3,3,765,255,0,255,255,255,401.333,315.000,17.333,0.654,0.158,0.745,401.333,315.000,17.333,401,315,17,2,1,2
2,12,2,2,510,255,0,255,255,255,367.500,315.500,17.500,0.866,0.000,0.866,367.500,315.500,17.500,367,315,17,2,2,2
1,6,1,1,255,255,0,255,255,255,360.000,317.000,17.000,0.000,0.000,0.000,360.000,317.000,17.000,360,317,17,1,1,1
1,6,1,1,255,255,0,255,255,255,277.000,334.000,17.000,0.000,0.000,0.000,277.000,334.000,17.000,277,334,17,1,1,1
1,6,1,1,255,255,0,255,255,255,239.000,340.000,17.000,0.000,0.000,0.000,239.000,340.000,17.000,239,340,17,1,1,1
1,6,1,1,255,255,0,255,255,255,591.000,151.000,18.000,0.000,0.000,0.000,591.000,151.000,18.000,591,151,18,1,1,1
2,10,2,2,510,255,0,255,255,255,589.000,154.000,18.500,0.500,0.000,0.500,589.000,154.000,18.500,589,154,18,1,1,2
1,6,1,1,255,255,0,255,255,255,541.000,223.000,18.000,0.000,0.000,0.000,541.000,223.000,18.000,541,223,18,1,1,1
4,18,4,4,1020,255,0,255,255,255,471.250,256.500,18.750,0.774,0.187,0.774,471.250,256.500,18.750,471,256,18,2,2,2
7,34,7,7,1785,255,0,255,255,255,442.143,256.857,19.571,1.446,0.682,1.584,442.143,256.857,19.571,442,255,18,2,4,4
1,6,1,1,255,255,0,255,255,255,377.000,258.000,18.000,0.000,0.000,0.000,377.000,258.000,18.000,377,258,18,1,1,1
1,6,1,1,255,255,0,255,255,255,445.000,259.000,18.000,0.000,0.000,0.000,445.000,259.000,18.000,445,259,18,1,1,1
1,6,1,1,255,255,0,255,255,255,472.000,259.000,18.000,0.000,0.000,0.000,472.000,259.000,18.000,472,259,18,1,1,1
2,12,2,2,510,255,0,255,255,255,446.500,261.000,18.500,0.707,0.000,0.707,446.500,261.000,18.500,446,261,18,2,1,2
4,18,4,4,1020,255,0,255,255,255,373.000,264.000,18.500,0.809,0.357,0.809,373.000,264.000,18.500,373,263,18,1,3,2
1,6,1,1,255,255,0,255,255,255,395.000,266.000,18.000,0.000,0.000,0.000,395.000,266.000,18.000,395,266,18,1,1,1
1,6,1,1,255,255,0,255,255,255,439.000,268.000,18.000,0.000,0.000,0.000,439.000,268.000,18.000,439,268,18,1,1,1
3,16,3,3,765,255,0,255,255,255,462.000,268.667,18.000,0.863,0.465,1.054,462.000,268.667,18.000,461,268,18,3,2,1
1,6,1,1,255,255,0,255,255,255,373.000,269.000,18.000,0.000,0.000,0.000,373.000,269.000,18.000,373,269,18,1,1,1
1,6,1,1,255,255,0,255,255,255,437.000,269.000,18.000,0.000,0.000,0.000,437.000,269.000,18.000,437,269,18,1,1,1
1,6,1,1,255,255,0,255,255,255,440.000,271.000,18.000,0.000,0.000,0.000,440.000,271.000,18.000,440,271,18,1,1,1
2,10,2,2,510,255,0,255,255,255,406.000,273.500,18.000,0.500,0.000,0.500,406.000,273.500,18.000,406,273,18,1,2,1
1,6,1,1,255,255,0,255,255,255,415.000,274.000,18.000,0.000,0.000,0.000,415.000,274.000,18.000,415,274,18,1,1,1
4,20,4,4,1020,255,0,255,255,255,441.500,275.000,18.750,0.927,0.323,0.901,441.500,275.000,18.750,441,275,18,2,1,3
2,10,2,2,510,255,0,255,255,255,455.000,275.500,18.000,0.500,0.000,0.500,455.000,275.500,18.000,455,275,18,1,2,1
20,90,20,20,5100,255,0,255,255,255,414.850,275.800,20.700,2.009,0.616,1.924,414.850,275.800,20.700,413,274,18,5,5,6
20,94,20,20,5100,255,0,255,255,255,421.050,274.600,19.450,2.349,0.869,2.239,421.050,274.600,19.450,418,272,18,8,5,4
4,22,4,4,1020,255,0,255,255,255,438.750,276.250,19.000,1.119,0.405,1.033,438.750,276.250,19.000,438,275,18,2,3,3
1,6,1,1,255,255,0,255,255,255,461.000,279.000,18.000,0.000,0.000,0.000,461.000,279.000,18.000,461,279,18,1,1,1
10,48,10,10,2550,255,0,255,255,255,412.900,279.900,19.600,1.548,0.687,1.637,412.900,279.900,19.600,411,279,18,4,3,4
1,6,1,1,255,255,0,255,255,255,420.000,280.000,18.000,0.000,0.000,0.000,420.000,280.000,18.000,420,280,18,1,1,1
1,6,1,1,255,255,0,255,255,255,444.000,280.000,18.000,0.000,0.000,0.000,444.000,280.000,18.000,444,280,18,1,1,1
3,16,3,3,765,255,0,255,255,255,417.333,281.667,18.333,0.798,0.212,0.817,417.333,281.667,18.333,417,281,18,2,2,2
1,6,1,1,255,255,0,255,255,255,475.000,281.000,18.000,0.000,0.000,0.000,475.000,281.000,18.000,475,281,18,1,1,1
1,6,1,1,255,255,0,255,255,255,408.000,282.000,18.000,0.000,0.000,0.000,408.000,282.000,18.000,408,282,18,1,1,1
1,6,1,1,255,255,0,255,255,255,456.000,282.000,18.000,0.000,0.000,0.000,456.000,282.000,18.000,456,282,18,1,1,1
1,6,1,1,255,255,0,255,255,255,423.000,286.000,18.000,0.000,0.000,0.000,423.000,286.000,18.000,423,286,18,1,1,1
3,18,3,3,765,255,0,255,255,255,441.000,286.333,19.000,1.117,0.681,1.453,441.000,286.333,19.000,440,286,18,3,2,3
1,6,1,1,255,255,0,255,255,255,423.000,288.000,18.000,0.000,0.000,0.000,423.000,288.000,18.000,423,288,18,1,1,1
1,6,1,1,255,255,0,255,255,255,434.000,288.000,18.000,0.000,0.000,0.000,434.000,288.000,18.000,434,288,18,1,1,1
1,6,1,1,255,255,0,255,255,255,466.000,288.000,18.000,0.000,0.000,0.000,466.000,288.000,18.000,466,288,18,1,1,1
1,6,1,1,255,255,0,255,255,255,445.000,289.000,18.000,0.000,0.000,0.000,445.000,289.000,18.000,445,289,18,1,1,1
1,6,1,1,255,255,0,255,255,255,423.000,291.000,18.000,0.000,0.000,0.000,423.000,291.000,18.000,423,291,18,1,1,1
2,10,2,2,510,255,0,255,255,255,446.000,291.500,18.000,0.500,0.000,0.500,446.000,291.500,18.000,446,291,18,1,2,1
1,6,1,1,255,255,0,255,255,255,414.000,292.000,18.000,0.000,0.000,0.000,414.000,292.000,18.000,414,292,18,1,1,1
1,6,1,1,255,255,0,255,255,255,311.000,294.000,18.000,0.000,0.000,0.000,311.000,294.000,18.000,311,294,18,1,1,1
1,6,1,1,255,255,0,255,255,255,416.000,294.000,18.000,0.000,0.000,0.000,416.000,294.000,18.000,416,294,18,1,1,1
5,20,5,5,1275,255,0,255,255,255,315.400,294.800,18.600,0.790,0.143,0.748,315.400,294.800,18.600,315,294,18,2,2,2
6,30,6,6,1530,255,0,255,255,255,341.500,296.167,18.500,1.099,0.343,1.093,341.500,296.167,18.500,341,295,18,3,3,2
1,6,1,1,255,255,0,255,255,255,313.000,296.000,18.000,0.000,0.000,0.000,313.000,296.000,18.000,313,296,18,1,1,1
20,80,20,20,5100,255,0,255,255,255,425.400,295.600,21.250,2.253,0.789,2.363,425.400,295.600,21.250,423,294,18,4,4,7
8,34,8,8,2040,255,0,255,255,255,319.625,298.375,19.375,1.138,0.426,0.960,319.625,298.375,19.375,319,298,18,3,2,4
3,14,3,3,765,255,0,255,255,255,344.333,299.333,18.000,0.654,0.158,0.745,344.333,299.333,18.000,344,299,18,2,2,1
3,14,3,3,765,255,0,255,255,255,433.333,299.000,18.333,0.654,0.158,0.745,433.333,299.000,18.333,433,299,18,2,1,2
1,6,1,1,255,255,0,255,255,255,286.000,300.000,18.000,0.000,0.000,0.000,286.000,300.000,18.000,286,300,18,1,1,1
1,6,1,1,255,255,0,255,255,255,295.000,300.000,18.000,0.000,0.000,0.000,295.000,300.000,18.000,295,300,18,1,1,1
1,6,1,1,255,255,0,255,255,255,347.000,300.000,18.000,0.000,0.000,0.000,347.000,300.000,18.000,347,300,18,1,1,1
4,24,4,4,1020,255,0,255,255,255,439.250,300.000,19.250,1.146,0.287,1.168,439.250,300.000,19.250,439,299,18,2,3,3
1,6,1,1,255,255,0,255,255,255,337.000,301.000,18.000,0.000,0.000,0.000,337.000,301.000,18.000,337,301,18,1,1,1
3,14,3,3,765,255,0,255,255,255,356.000,301.333,18.667,0.654,0.158,0.745,356.000,301.333,18.667,356,301,18,1,2,2
2,12,2,2,510,255,0,255,255,255,286.500,302.500,18.000,0.707,0.000,0.707,286.500,302.500,18.000,286,302,18,2,2,1
1,6,1,1,255,255,0,255,255,255,322.000,303.000,18.000,0.000,0.000,0.000,322.000,303.000,18.000,322,303,18,1,1,1
1,6,1,1,255,255,0,255,255,255,320.000,304.000,18.000,0.000,0.000,0.000,320.000,304.000,18.000,320,304,18,1,1,1
17,82,17,17,4335,255,0,255,255,255,330.706,304.882,18.941,1.866,0.563,1.676,330.706,304.882,18.941,329,303,18,4,5,4
1,6,1,1,255,255,0,255,255,255,335.000,304.000,18.000,0.000,0.000,0.000,335.000,304.000,18.000,335,304,18,1,1,1
9,38,9,9,2295,255,0,255,255,255,355.111,306.778,19.444,1.201,0.460,1.217,355.111,306.778,19.444,354,306,18,3,2,4
2,10,2,2,510,255,0,255,255,255,365.500,306.000,18.000,0.500,0.000,0.500,365.500,306.000,18.000,365,306,18,2,1,1
3,14,3,3,765,255,0,255,255,255,355.667,309.000,18.667,0.654,0.158,0.745,355.667,309.000,18.667,355,309,18,2,1,2
1,6,1,1,255,255,0,255,255,255,363.000,313.000,18.000,0.000,0.000,0.000,363.000,313.000,18.000,363,313,18,1,1,1
1,6,1,1,255,255,0,255,255,255,551.000,215.000,19.000,0.000,0.000,0.000,551.000,215.000,19.000,551,215,19,1,1,1
1,6,1,1,255,255,0,255,255,255,553.000,216.000,19.000,0.000,0.000,0.000,553.000,216.000,19.000,553,216,19,1,1,1
1,6,1,1,255,255,0,255,255,255,522.000,236.000,19.000,0.000,0.000,0.000,522.000,236.000,19.000,522,236,19,1,1,1
2,10,2,2,510,255,0,255,255,255,413.000,251.500,19.000,0.500,0.000,0.500,413.000,251.500,19.000,413,251,19,1,2,1
1,6,1,1,255,255,0,255,255,255,487.000,253.000,19.000,0.000,0.000,0.000,487.000,253.000,19.000,487,253,19,1,1,1
2,10,2,2,510,255,0,255,255,255,396.500,257.000,19.000,0.500,0.000,0.500,396.500,257.000,19.000,396,257,19,2,1,1
5,24,5,5,1275,255,0,255,255,255,422.600,259.000,19.000,1.354,0.713,1.166,422.600,259.000,19.000,422,257,19,2,5,1
44,186,44,44,11220,255,0,255,255,255,402.750,261.045,21.409,2.621,0.947,2.621,402.750,261.045,21.409,400,258,19,6,7,8
1,6,1,1,255,255,0,255,255,255,434.000,259.000,19.000,0.000,0.000,0.000,434.000,259.000,19.000,434,259,19,1,1,1
1,6,1,1,255,255,0,255,255,255,394.000,261.000,19.000,0.000,0.000,0.000,394.000,261.000,19.000,394,261,19,1,1,1
9,36,9,9,2295,255,0,255,255,255,411.111,263.333,20.222,1.193,0.451,1.181,411.111,263.333,20.222,409,263,19,4,2,3
14,78,14,14,3570,255,0,255,255,255,375.857,261.357,20.714,2.072,0.767,2.108,375.857,261.357,20.714,374,259,19,5,6,4
1,6,1,1,255,255,0,255,255,255,407.000,264.000,19.000,0.000,0.000,0.000,407.000,264.000,19.000,407,264,19,1,1,1
5,22,5,5,1275,255,0,255,255,255,419.200,264.600,19.800,0.924,0.364,1.020,419.200,264.600,19.800,419,264,19,2,3,2
2,12,2,2,510,255,0,255,255,255,462.500,264.000,19.500,0.707,0.000,0.707,462.500,264.000,19.500,462,264,19,2,1,2
1,6,1,1,255,255,0,255,255,255,432.000,265.000,19.000,0.000,0.000,0.000,432.000,265.000,19.000,432,265,19,1,1,1
4,20,4,4,1020,255,0,255,255,255,440.750,265.250,20.000,0.870,0.397,0.926,440.750,265.250,20.000,440,265,19,2,2,3
1,6,1,1,255,255,0,255,255,255,371.000,266.000,19.000,0.000,0.000,0.000,371.000,266.000,19.000,371,266,19,1,1,1
3,14,3,3,765,255,0,255,255,255,401.000,266.333,19.667,0.654,0.158,0.745,401.000,266.333,19.667,401,266,19,1,2,2
1,6,1,1,255,255,0,255,255,255,403.000,266.000,19.000,0.000,0.000,0.000,403.000,266.000,19.000,403,266,19,1,1,1
40,164,40,40,10200,255,0,255,255,255,407.075,268.075,21.375,3.020,0.849,3.111,407.075,268.075,21.375,403,266,19,8,6,5
1,6,1,1,255,255,0,255,255,255,430.000,267.000,19.000,0.000,0.000,0.000,430.000,267.000,19.000,430,267,19,1,1,1
1,6,1,1,255,255,0,255,255,255,463.000,267.000,19.000,0.000,0.000,0.000,463.000,267.000,19.000,463,267,19,1,1,1
2,10,2,2,510,255,0,255,255,255,391.500,268.000,19.000,0.500,0.000,0.500,391.500,268.000,19.000,391,268,19,2,1,1
29,138,29,29,7395,255,0,255,255,255,413.621,269.241,22.828,3.434,1.200,3.382,413.621,269.241,22.828,411,268,19,6,6,11
3,16,3,3,765,255,0,255,255,255,364.333,268.667,19.667,0.798,0.212,0.817,364.333,268.667,19.667,364,268,19,2,2,2
1,6,1,1,255,255,0,255,255,255,417.000,269.000,19.000,0.000,0.000,0.000,417.000,269.000,19.000,417,269,19,1,1,1
15,70,15,15,3825,255,0,255,255,255,392.533,271.467,21.000,1.934,0.901,2.122,392.533,271.467,21.000,390,270,19,6,4,5
3,16,3,3,765,255,0,255,255,255,423.667,270.667,20.000,0.984,0.464,1.106,423.667,270.667,20.000,423,270,19,2,2,3
1,6,1,1,255,255,0,255,255,255,443.000,270.000,19.000,0.000,0.000,0.000,443.000,270.000,19.000,443,270,19,1,1,1
1,6,1,1,255,255,0,255,255,255,404.000,271.000,19.000,0.000,0.000,0.000,404.000,271.000,19.000,404,271,19,1,1,1
1,6,1,1,255,255,0,255,255,255,432.000,272.000,19.000,0.000,0.000,0.000,432.000,272.000,19.000,432,272,19,1,1,1
27,126,27,27,6885,255,0,255,255,255,430.778,274.963,22.444,2.447,1.012,2.565,430.778,274.963,22.444,429,273,19,6,6,7
8,34,8,8,2040,255,0,255,255,255,466.250,273.000,19.750,1.265,0.560,1.447,466.250,273.000,19.750,465,272,19,4,3,2
1,6,1,1,255,255,0,255,255,255,389.000,274.000,19.000,0.000,0.000,0.000,389.000,274.000,19.000,389,274,19,1,1,1
1,6,1,1,255,255,0,255,255,255,397.000,275.000,19.000,0.000,0.000,0.000,397.000,275.000,19.000,397,275,19,1,1,1
1,6,1,1,255,255,0,255,255,255,458.000,276.000,19.000,0.000,0.000,0.000,458.000,276.000,19.000,458,276,19,1,1,1
3,14,3,3,765,255,0,255,255,255,362.667,277.333,19.000,0.654,0.158,0.745,362.667,277.333,19.000,362,277,19,2,2,1
1,6,1,1,255,255,0,255,255,255,411.000,277.000,19.000,0.000,0.000,0.000,411.000,277.000,19.000,411,277,19,1,1,1
1,6,1,1,255,255,0,255,255,255,443.000,277.000,19.000,0.000,0.000,0.000,443.000,277.000,19.000,443,277,19,1,1,1
6,30,6,6,1530,255,0,255,255,255,448.667,279.833,19.667,1.302,0.516,1.171,448.667,279.833,19.667,447,279,19,4,3,2
1,6,1,1,255,255,0,255,255,255,466.000,280.000,19.000,0.000,0.000,0.000,466.000,280.000,19.000,466,280,19,1,1,1
1,6,1,1,255,255,0,255,255,255,479.000,281.000,19.000,0.000,0.000,0.000,479.000,281.000,19.000,479,281,19,1,1,1
2,10,2,2,510,255,0,255,255,255,411.000,283.000,19.500,0.500,0.000,0.500,411.000,283.000,19.500,411,283,19,1,1,2
2,10,2,2,510,255,0,255,255,255,419.500,284.000,19.000,0.500,0.000,0.500,419.500,284.000,19.000,419,284,19,2,1,1
1,6,1,1,255,255,0,255,255,255,352.000,287.000,19.000,0.000,0.000,0.000,352.000,287.000,19.000,352,287,19,1,1,1
1,6,1,1,255,255,0,255,255,255,344.000,289.000,19.000,0.000,0.000,0.000,344.000,289.000,19.000,344,289,19,1,1,1
1,6,1,1,255,255,0,255,255,255,425.000,289.000,19.000,0.000,0.000,0.000,425.000,289.000,19.000,425,289,19,1,1,1
1,6,1,1,255,255,0,255,255,255,335.000,293.000,19.000,0.000,0.000,0.000,335.000,293.000,19.000,335,293,19,1,1,1
2,12,2,2,510,255,0,255,255,255,447.500,294.000,19.500,0.707,0.000,0.707,447.500,294.000,19.500,447,294,19,2,1,2
8,32,8,8,2040,255,0,255,255,255,348.625,295.250,21.000,1.101,0.489,1.097,348.625,295.250,21.000,348,295,19,2,2,4
2,10,2,2,510,255,0,255,255,255,327.000,297.000,19.500,0.500,0.000,0.500,327.000,297.000,19.500,327,297,19,1,1,2
7,38,7,7,1785,255,0,255,255,255,330.000,299.714,19.857,1.794,0.980,1.917,330.000,299.714,19.857,329,297,19,3,6,3
1,6,1,1,255,255,0,255,255,255,297.000,298.000,19.000,0.000,0.000,0.000,297.000,298.000,19.000,297,298,19,1,1,1
1,6,1,1,255,255,0,255,255,255,323.000,298.000,19.000,0.000,0.000,0.000,323.000,298.000,19.000,323,298,19,1,1,1
2,10,2,2,510,255,0,255,255,255,349.000,298.500,19.000,0.500,0.000,0.500,349.000,298.500,19.000,349,298,19,1,2,1
1,6,1,1,255,255,0,255,255,255,437.000,298.000,19.000,0.000,0.000,0.000,437.000,298.000,19.000,437,298,19,1,1,1
4,20,4,4,1020,255,0,255,255,255,341.750,301.250,20.000,0.884,0.354,1.061,341.750,301.250,20.000,341,301,19,2,2,3
2,12,2,2,510,255,0,255,255,255,352.500,301.000,19.500,0.707,0.000,0.707,352.500,301.000,19.500,352,301,19,2,1,2
1,6,1,1,255,255,0,255,255,255,411.000,303.000,19.000,0.000,0.000,0.000,411.000,303.000,19.000,411,303,19,1,1,1
1,6,1,1,255,255,0,255,255,255,400.000,305.000,19.000,0.000,0.000,0.000,400.000,305.000,19.000,400,305,19,1,1,1
3,18,3,3,765,255,0,255,255,255,350.000,306.667,19.000,0.925,0.224,1.054,350.000,306.667,19.000,349,306,19,3,2,1
6,26,6,6,1530,255,0,255,255,255,368.000,312.500,19.833,0.970,0.371,1.051,368.000,312.500,19.833,367,312,19,3,2,3
8,36,8,8,2040,255,0,255,255,255,376.250,316.000,21.250,1.625,0.743,1.899,376.250,316.000,21.250,376,315,19,2,3,5
13,56,13,13,3315,255,0,255,255,255,380.154,316.846,19.462,1.605,0.654,1.529,380.154,316.846,19.462,378,316,19,6,3,3
1,6,1,1,255,255,0,255,255,255,363.000,318.000,19.000,0.000,0.000,0.000,363.000,318.000,19.000,363,318,19,1,1,1
2,10,2,2,510,255,0,255,255,255,276.500,338.000,19.000,0.500,0.000,0.500,276.500,338.000,19.000,276,338,19,2,1,1
1,6,1,1,255,255,0,255,255,255,606.000,123.000,20.000,0.000,0.000,0.000,606.000,123.000,20.000,606,123,20,1,1,1
1,6,1,1,255,255,0,255,255,255,601.000,133.000,20.000,0.000,0.000,0.000,601.000,133.000,20.000,601,133,20,1,1,1
1,6,1,1,255,255,0,255,255,255,565.000,194.000,20.000,0.000,0.000,0.000,565.000,194.000,20.000,565,194,20,1,1,1
1,6,1,1,255,255,0,255,255,255,532.000,222.000,20.000,0.000,0.000,0.000,532.000,222.000,20.000,532,222,20,1,1,1
2,10,2,2,510,255,0,255,255,255,542.000,227.000,20.500,0.500,0.000,0.500,542.000,227.000,20.500,542,227,20,1,1,2
4,20,4,4,1020,255,0,255,255,255,413.250,246.750,21.500,1.151,0.633,1.077,413.250,246.750,21.500,413,246,20,2,2,4
5,26,5,5,1275,255,0,255,255,255,427.400,252.800,21.600,1.141,0.416,1.077,427.400,252.800,21.600,427,252,20,2,2,4
8,38,8,8,2040,255,0,255,255,255,403.500,255.125,22.875,1.630,0.802,1.591,403.500,255.125,22.875,403,255,20,2,2,6
1,6,1,1,255,255,0,255,255,255,439.000,255.000,20.000,0.000,0.000,0.000,439.000,255.000,20.000,439,255,20,1,1,1
29,128,29,29,7395,255,0,255,255,255,427.655,257.379,23.414,3.493,1.289,3.417,427.655,257.379,23.414,424,255,20,9,7,7
4,22,4,4,1020,255,0,255,255,255,391.000,261.500,21.250,1.273,0.651,1.289,391.000,261.500,21.250,391,260,20,1,4,3
1,6,1,1,255,255,0,255,255,255,373.000,261.000,20.000,0.000,0.000,0.000,373.000,261.000,20.000,373,261,20,1,1,1
1,6,1,1,255,255,0,255,255,255,383.000,265.000,20.000,0.000,0.000,0.000,383.000,265.000,20.000,383,265,20,1,1,1
3,14,3,3,765,255,0,255,255,255,379.000,265.667,20.667,0.654,0.158,0.745,379.000,265.667,20.667,379,265,20,1,2,2
1,6,1,1,255,255,0,255,255,255,414.000,266.000,20.000,0.000,0.000,0.000,414.000,266.000,20.000,414,266,20,1,1,1
2,10,2,2,510,255,0,255,255,255,412.000,267.000,20.500,0.500,0.000,0.500,412.000,267.000,20.500,412,267,20,1,1,2
14,60,14,14,3570,255,0,255,255,255,431.214,267.571,21.571,1.523,0.604,1.572,431.214,267.571,21.571,429,267,20,5,3,4
9,42,9,9,2295,255,0,255,255,255,370.778,268.000,21.667,1.744,0.524,1.681,370.778,268.000,21.667,370,267,20,3,3,5
1,6,1,1,255,255,0,255,255,255,432.000,269.000,20.000,0.000,0.000,0.000,432.000,269.000,20.000,432,269,20,1,1,1
1,6,1,1,255,255,0,255,255,255,439.000,269.000,20.000,0.000,0.000,0.000,439.000,269.000,20.000,439,269,20,1,1,1
1,6,1,1,255,255,0,255,255,255,454.000,269.000,20.000,0.000,0.000,0.000,454.000,269.000,20.000,454,269,20,1,1,1
6,32,6,6,1530,255,0,255,255,255,459.667,269.833,20.500,1.298,0.558,1.231,459.667,269.833,20.500,459,268,20,3,4,2
2,12,2,2,510,255,0,255,255,255,436.000,271.500,20.500,0.707,0.000,0.707,436.000,271.500,20.500,436,271,20,1,2,2
4,24,4,4,1020,255,0,255,255,255,448.750,271.750,20.500,1.217,0.439,1.357,448.750,271.750,20.500,448,271,20,3,3,2
7,40,7,7,1785,255,0,255,255,255,437.571,273.429,20.857,1.577,0.381,1.678,437.571,273.429,20.857,436,272,20,4,4,3
1,6,1,1,255,255,0,255,255,255,486.000,272.000,20.000,0.000,0.000,0.000,486.000,272.000,20.000,486,272,20,1,1,1
1,6,1,1,255,255,0,255,255,255,363.000,273.000,20.000,0.000,0.000,0.000,363.000,273.000,20.000,363,273,20,1,1,1
1,6,1,1,255,255,0,255,255,255,365.000,273.000,20.000,0.000,0.000,0.000,365.000,273.000,20.000,365,273,20,1,1,1
6,26,6,6,1530,255,0,255,255,255,391.167,275.167,21.000,0.909,0.377,0.939,391.167,275.167,21.000,391,274,20,2,3,3
1,6,1,1,255,255,0,255,255,255,465.000,276.000,20.000,0.000,0.000,0.000,465.000,276.000,20.000,465,276,20,1,1,1
3,14,3,3,765,255,0,255,255,255,427.000,277.000,21.000,0.667,0.577,1.000,427.000,277.000,21.000,427,277,20,1,1,3
1,6,1,1,255,255,0,255,255,255,419.000,278.000,20.000,0.000,0.000,0.000,419.000,278.000,20.000,419,278,20,1,1,1
10,52,10,10,2550,255,0,255,255,255,453.600,278.500,20.700,1.679,0.731,1.760,453.600,278.500,20.700,452,276,20,4,5,3
1,6,1,1,255,255,0,255,255,255,433.000,279.000,20.000,0.000,0.000,0.000,433.000,279.000,20.000,433,279,20,1,1,1
2,12,2,2,510,255,0,255,255,255,420.500,280.500,20.500,0.866,0.000,0.866,420.500,280.500,20.500,420,280,20,2,2,2
2,12,2,2,510,255,0,255,255,255,424.500,280.500,20.000,0.707,0.000,0.707,424.500,280.500,20.000,424,280,20,2,2,1
1,6,1,1,255,255,0,255,255,255,434.000,282.000,20.000,0.000,0.000,0.000,434.000,282.000,20.000,434,282,20,1,1,1
1,6,1,1,255,255,0,255,255,255,469.000,282.000,20.000,0.000,0.000,0.000,469.000,282.000,20.000,469,282,20,1,1,1
1,6,1,1,255,255,0,255,255,255,425.000,283.000,20.000,0.000,0.000,0.000,425.000,283.000,20.000,425,283,20,1,1,1
4,22,4,4,1020,255,0,255,255,255,427.500,283.000,21.000,1.059,0.414,1.118,427.500,283.000,21.000,427,282,20,2,3,3
1,6,1,1,255,255,0,255,255,255,440.000,283.000,20.000,0.000,0.000,0.000,440.000,283.000,20.000,440,283,20,1,1,1
1,6,1,1,255,255,0,255,255,255,346.000,284.000,20.000,0.000,0.000,0.000,346.000,284.000,20.000,346,284,20,1,1,1
3,14,3,3,765,255,0,255,255,255,407.333,285.000,20.667,0.654,0.158,0.745,407.333,285.000,20.667,407,285,20,2,1,2
1,6,1,1,255,255,0,255,255,255,411.000,285.000,20.000,0.000,0.000,0.000,411.000,285.000,20.000,411,285,20,1,1,1
1,6,1,1,255,255,0,255,255,255,448.000,285.000,20.000,0.000,0.000,0.000,448.000,285.000,20.000,448,285,20,1,1,1
1,6,1,1,255,255,0,255,255,255,345.000,286.000,20.000,0.000,0.000,0.000,345.000,286.000,20.000,345,286,20,1,1,1
1,6,1,1,255,255,0,255,255,255,410.000,289.000,20.000,0.000,0.000,0.000,410.000,289.000,20.000,410,289,20,1,1,1
1,6,1,1,255,255,0,255,255,255,342.000,290.000,20.000,0.000,0.000,0.000,342.000,290.000,20.000,342,290,20,1,1,1
4,18,4,4,1020,255,0,255,255,255,347.000,290.000,21.500,1.000,0.577,1.000,347.000,290.000,21.500,347,290,20,1,1,4
3,14,3,3,765,255,0,255,255,255,418.667,290.000,20.333,0.654,0.158,0.745,418.667,290.000,20.333,418,290,20,2,1,2
2,12,2,2,510,255,0,255,255,255,348.500,291.500,20.000,0.707,0.000,0.707,348.500,291.500,20.000,348,291,20,2,2,1
2,10,2,2,510,255,0,255,255,255,427.000,291.000,20.500,0.500,0.000,0.500,427.000,291.000,20.500,427,291,20,1,1,2
2,12,2,2,510,255,0,255,255,255,339.500,293.000,20.500,0.707,0.000,0.707,339.500,293.000,20.500,339,293,20,2,1,2
1,6,1,1,255,255,0,255,255,255,346.000,295.000,20.000,0.000,0.000,0.000,346.000,295.000,20.000,346,295,20,1,1,1
2,10,2,2,510,255,0,255,255,255,354.000,295.000,20.500,0.500,0.000,0.500,354.000,295.000,20.500,354,295,20,1,1,2
1,6,1,1,255,255,0,255,255,255,438.000,296.000,20.000,0.000,0.000,0.000,438.000,296.000,20.000,438,296,20,1,1,1
2,10,2,2,510,255,0,255,255,255,314.000,297.000,20.500,0.500,0.000,0.500,314.000,297.000,20.500,314,297,20,1,1,2
